Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Customer_Type,State,City,Country,Product_ID,Category,Sub_Category,Product_Name,Unit_Price_INR,Quantity,Discount_Pct,Sales_INR,Cost_INR,Profit_INR,Payment_Method,Delivery_Days,Customer_Rating,Returned,Return_Reason,Year,Month,Month_Name,Quarter,Profit_Margin_Pct
ORD00275,2025-06-14,2025-06-20,Standard Delivery,CUST0027,Rohan Patel,Small Business,Uttar Pradesh,Lucknow,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,594.58,3,0.05,1694.55,967.76,726.79,Debit Card,6,3.5,No,Not Applicable,2025,6,June,Q2,42.89
ORD00276,2025-08-09,2025-08-11,Express Delivery,CUST0100,Divya Mishra,Small Business,Uttar Pradesh,Noida,India,4,Electronics,Laptops,HP 15s Laptop,58677.09,1,0.0,58677.09,46524.07,12153.02,Credit Card,2,4.6,No,Not Applicable,2025,8,August,Q3,20.71
ORD00277,2025-01-05,2025-01-10,Standard Delivery,CUST0148,Vikram Sharma,Corporate,Kerala,Kochi,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,55066.18,1,0.0,55066.18,40329.75,14736.43,UPI,5,4.7,No,Not Applicable,2025,1,January,Q1,26.76
ORD00278,2025-12-07,2025-12-12,Standard Delivery,CUST0159,Ravi Patel,Consumer,Tamil Nadu,Chennai,India,2,Electronics,Smartphones,Apple iPhone 15,70564.17,2,0.1,127015.51,109071.57,17943.94,UPI,5,3.6,No,Not Applicable,2025,12,December,Q4,14.13
ORD00279,2025-03-29,2025-04-02,Standard Delivery,CUST0129,Aditi Reddy,Consumer,Karnataka,Bengaluru,India,4,Electronics,Laptops,HP 15s Laptop,56846.83,2,0.1,102324.29,90841.39,11482.9,Debit Card,4,4.3,No,Not Applicable,2025,3,March,Q1,11.22
ORD00280,2025-09-17,2025-09-21,Express Delivery,CUST0108,Sneha Mehta,Corporate,Karnataka,Mangaluru,India,8,Electronics,Audio,boAt Airdopes 141,1455.24,1,0.25,1091.43,881.2,210.23,Cash on Delivery,4,4.7,Yes,Damaged Product,2025,9,September,Q3,19.26
ORD00281,2025-03-25,2025-03-28,Standard Delivery,CUST0166,Kavya Kumar,Consumer,Maharashtra,Mumbai,India,10,Home Appliances,Kitchen Appliances,Prestige Mixer Grinder,5049.12,2,0.05,9593.33,7103.77,2489.56,UPI,3,3.7,No,Not Applicable,2025,3,March,Q1,25.95
ORD00282,2025-03-30,2025-04-05,Standard Delivery,CUST0066,Rohan Joshi,Corporate,Telangana,Hyderabad,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,32775.05,1,0.1,29497.55,25513.02,3984.53,Debit Card,6,4.5,No,Not Applicable,2025,3,March,Q1,13.51
ORD00283,2025-06-08,2025-06-11,Standard Delivery,CUST0057,Rohan Verma,Corporate,West Bengal,Kolkata,India,15,Home & Furniture,Home Decor,LED Table Lamp,1305.64,4,0.1,4700.3,3000.05,1700.25,Debit Card,3,4.1,No,Not Applicable,2025,6,June,Q2,36.17
ORD00284,2025-02-05,2025-02-10,Standard Delivery,CUST0173,Sneha Singh,Consumer,Tamil Nadu,Coimbatore,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,1968.28,5,0.1,8857.26,5866.45,2990.81,UPI,5,4.4,No,Not Applicable,2025,2,February,Q1,33.77
ORD00285,2025-07-06,2025-07-10,Standard Delivery,CUST0149,Sneha Shetty,Consumer,Delhi,Delhi,India,7,Electronics,Audio,Sony WH-1000XM5 Headphones,29566.61,1,0.15,25131.62,22722.83,2408.79,UPI,4,3.6,No,Not Applicable,2025,7,July,Q3,9.58
ORD00286,2025-12-09,2025-12-12,Standard Delivery,CUST0104,Aarav Sharma,Consumer,Tamil Nadu,Coimbatore,India,15,Home & Furniture,Home Decor,LED Table Lamp,1280.58,4,0.0,5122.32,3009.78,2112.54,Cash on Delivery,3,4.4,No,Not Applicable,2025,12,December,Q4,41.24
ORD00287,2025-07-31,2025-08-04,Standard Delivery,CUST0035,Sneha Kulkarni,Small Business,Uttar Pradesh,Lucknow,India,6,Electronics,Televisions,Samsung 43-inch Smart TV,43570.95,3,0.05,124177.21,103447.68,20729.53,Credit Card,4,4.0,No,Not Applicable,2025,7,July,Q3,16.69
ORD00288,2025-02-23,2025-02-26,Express Delivery,CUST0016,Shreya Das,Corporate,West Bengal,Howrah,India,3,Electronics,Smartphones,OnePlus Nord CE 4,24610.5,3,0.05,70139.93,56667.25,13472.68,UPI,3,4.4,No,Not Applicable,2025,2,February,Q1,19.21
ORD00289,2025-05-11,2025-05-12,Same Day Delivery,CUST0163,Aditya Verma,Corporate,Kerala,Thiruvananthapuram,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,32768.24,2,0.05,62259.66,49777.81,12481.85,UPI,1,4.8,No,Not Applicable,2025,5,May,Q2,20.05
ORD00290,2025-02-21,2025-02-26,Standard Delivery,CUST0111,Sanjay Joshi,Small Business,Delhi,Delhi,India,11,Home Appliances,Refrigerators,LG 260L Refrigerator,30064.9,1,0.0,30064.9,22459.1,7605.8,Credit Card,5,4.4,Yes,Damaged Product,2025,2,February,Q1,25.3
ORD00291,2025-02-08,2025-02-12,Standard Delivery,CUST0179,Arjun Shetty,Consumer,Delhi,New Delhi,India,14,Home & Furniture,Furniture,Wooden Study Table,6723.89,1,0.05,6387.7,4506.27,1881.43,Debit Card,4,3.4,No,Not Applicable,2025,2,February,Q1,29.45
ORD00292,2025-09-20,2025-09-24,Standard Delivery,CUST0011,Aditi Gupta,Consumer,Uttar Pradesh,Lucknow,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,31628.18,3,0.1,85396.09,76851.03,8545.06,UPI,4,4.1,No,Not Applicable,2025,9,September,Q3,10.01
ORD00293,2025-04-28,2025-04-29,Same Day Delivery,CUST0054,Akash Verma,Corporate,Tamil Nadu,Coimbatore,India,4,Electronics,Laptops,HP 15s Laptop,57777.45,2,0.15,98221.66,90521.05,7700.61,UPI,1,4.4,No,Not Applicable,2025,4,April,Q2,7.84
ORD00294,2025-01-26,2025-01-30,Standard Delivery,CUST0153,Isha Nair,Small Business,Karnataka,Mangaluru,India,1,Electronics,Smartphones,Samsung Galaxy S24,70884.36,2,0.0,141768.72,111225.42,30543.3,Credit Card,4,4.0,No,Not Applicable,2025,1,January,Q1,21.54
ORD00295,2025-08-05,2025-08-11,Standard Delivery,CUST0179,Arjun Shetty,Consumer,Karnataka,Mangaluru,India,15,Home & Furniture,Home Decor,LED Table Lamp,1288.29,2,0.1,2318.92,1495.98,822.94,UPI,6,3.5,No,Not Applicable,2025,8,August,Q3,35.49
ORD00296,2025-11-02,2025-11-06,Standard Delivery,CUST0052,Isha Kulkarni,Corporate,Tamil Nadu,Chennai,India,2,Electronics,Smartphones,Apple iPhone 15,71008.33,1,0.1,63907.5,53076.33,10831.17,UPI,4,3.6,No,Not Applicable,2025,11,November,Q4,16.95
ORD00297,2025-10-19,2025-10-21,Express Delivery,CUST0178,Aditi Iyer,Consumer,Gujarat,Vadodara,India,14,Home & Furniture,Furniture,Wooden Study Table,6695.93,1,0.0,6695.93,4515.76,2180.17,Debit Card,2,4.0,No,Not Applicable,2025,10,October,Q4,32.56
ORD00298,2025-05-12,2025-05-13,Same Day Delivery,CUST0030,Vikram Joshi,Consumer,Karnataka,Mangaluru,India,2,Electronics,Smartphones,Apple iPhone 15,71485.16,2,0.15,121524.77,106555.41,14969.36,UPI,1,3.1,No,Not Applicable,2025,5,May,Q2,12.32
ORD00299,2025-03-28,2025-03-29,Same Day Delivery,CUST0090,Rahul Nair,Corporate,Maharashtra,Pune,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,32031.67,1,0.05,30430.09,25120.97,5309.12,Debit Card,1,3.8,No,Not Applicable,2025,3,March,Q1,17.45
ORD00300,2025-09-28,2025-10-03,Standard Delivery,CUST0002,Nikhil Mehta,Consumer,Delhi,New Delhi,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,33019.83,1,0.1,29717.85,24824.82,4893.03,UPI,5,3.8,No,Not Applicable,2025,9,September,Q3,16.46
ORD00301,2025-03-09,2025-03-12,Express Delivery,CUST0123,Ravi Patel,Small Business,Delhi,New Delhi,India,2,Electronics,Smartphones,Apple iPhone 15,71722.61,3,0.1,193651.05,163277.78,30373.27,Credit Card,3,5.0,No,Not Applicable,2025,3,March,Q1,15.68
ORD00302,2025-08-08,2025-08-11,Express Delivery,CUST0179,Arjun Shetty,Consumer,Delhi,New Delhi,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,8183.13,3,0.15,20866.98,16581.63,4285.35,Credit Card,3,4.7,No,Not Applicable,2025,8,August,Q3,20.54
ORD00303,2025-05-03,2025-05-05,Express Delivery,CUST0111,Sanjay Joshi,Small Business,Maharashtra,Pune,India,15,Home & Furniture,Home Decor,LED Table Lamp,1335.87,2,0.05,2538.15,1540.72,997.43,UPI,2,4.8,No,Not Applicable,2025,5,May,Q2,39.3
ORD00304,2025-07-14,2025-07-16,Express Delivery,CUST0009,Simran Kumar,Consumer,Gujarat,Ahmedabad,India,7,Electronics,Audio,Sony WH-1000XM5 Headphones,29234.92,1,0.0,29234.92,22555.71,6679.21,Wallet,2,5.0,No,Not Applicable,2025,7,July,Q3,22.85
ORD00305,2025-11-02,2025-11-06,Express Delivery,CUST0012,Pooja Mishra,Consumer,West Bengal,Howrah,India,14,Home & Furniture,Furniture,Wooden Study Table,6425.24,2,0.05,12207.96,9264.33,2943.63,UPI,4,3.6,No,Not Applicable,2025,11,November,Q4,24.11
ORD00306,2025-11-15,2025-11-16,Same Day Delivery,CUST0092,Nikhil Mehta,Small Business,Delhi,New Delhi,India,15,Home & Furniture,Home Decor,LED Table Lamp,1307.27,2,0.1,2353.09,1457.0,896.09,UPI,1,4.3,No,Not Applicable,2025,11,November,Q4,38.08
ORD00307,2025-01-06,2025-01-09,Express Delivery,CUST0024,Arjun Reddy,Consumer,Tamil Nadu,Coimbatore,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,7793.61,1,0.0,7793.61,5699.96,2093.65,Credit Card,3,4.1,No,Not Applicable,2025,1,January,Q1,26.86
ORD00308,2025-09-06,2025-09-09,Express Delivery,CUST0147,Rohan Singh,Consumer,West Bengal,Kolkata,India,14,Home & Furniture,Furniture,Wooden Study Table,6493.73,5,0.15,27598.35,22676.47,4921.88,UPI,3,4.0,No,Not Applicable,2025,9,September,Q3,17.83
ORD00309,2025-03-17,2025-03-20,Express Delivery,CUST0092,Nikhil Mehta,Small Business,Rajasthan,Jaipur,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,681.17,2,0.0,1362.34,801.4,560.94,Credit Card,3,4.8,No,Not Applicable,2025,3,March,Q1,41.17
ORD00310,2025-05-30,2025-06-03,Express Delivery,CUST0016,Shreya Das,Corporate,Delhi,New Delhi,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,8286.5,1,0.0,8286.5,5727.55,2558.95,UPI,4,5.0,No,Not Applicable,2025,5,May,Q2,30.88
ORD00311,2025-03-05,2025-03-10,Standard Delivery,CUST0087,Rohan Sharma,Consumer,Gujarat,Vadodara,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,7782.36,2,0.1,14008.25,11181.01,2827.24,UPI,5,4.0,No,Not Applicable,2025,3,March,Q1,20.18
ORD00312,2025-02-19,2025-02-24,Standard Delivery,CUST0176,Isha Shetty,Corporate,Delhi,Delhi,India,9,Home Appliances,Kitchen Appliances,Philips Air Fryer,8779.97,3,0.05,25022.91,19515.41,5507.5,UPI,5,3.9,No,Not Applicable,2025,2,February,Q1,22.01
ORD00313,2025-04-02,2025-04-05,Standard Delivery,CUST0145,Arjun Kulkarni,Small Business,Kerala,Thiruvananthapuram,India,18,Fashion,Footwear,Campus Running Shoes,2153.71,2,0.2,3445.94,2536.24,909.7,UPI,3,3.7,No,Not Applicable,2025,4,April,Q2,26.4
ORD00314,2025-12-10,2025-12-13,Express Delivery,CUST0035,Sneha Kulkarni,Small Business,Uttar Pradesh,Lucknow,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,8055.37,2,0.0,16110.74,11076.4,5034.34,Debit Card,3,5.0,No,Not Applicable,2025,12,December,Q4,31.25
ORD00315,2025-11-25,2025-11-30,Standard Delivery,CUST0129,Aditi Reddy,Consumer,Tamil Nadu,Chennai,India,2,Electronics,Smartphones,Apple iPhone 15,69255.42,1,0.15,58867.11,53792.62,5074.49,UPI,5,4.3,No,Not Applicable,2025,11,November,Q4,8.62
ORD00316,2025-01-10,2025-01-14,Standard Delivery,CUST0030,Vikram Joshi,Consumer,Kerala,Thiruvananthapuram,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,593.61,1,0.1,534.25,337.2,197.05,UPI,4,3.6,No,Not Applicable,2025,1,January,Q1,36.88
ORD00317,2025-11-04,2025-11-06,Express Delivery,CUST0069,Sneha Rao,Consumer,Telangana,Warangal,India,15,Home & Furniture,Home Decor,LED Table Lamp,1343.87,2,0.1,2418.97,1544.73,874.24,Net Banking,2,4.0,Yes,Wrong Product,2025,11,November,Q4,36.14
ORD00318,2025-04-09,2025-04-13,Express Delivery,CUST0042,Shreya Das,Consumer,Uttar Pradesh,Lucknow,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,30813.51,1,0.2,24650.81,25018.32,-367.51,Debit Card,4,4.2,No,Not Applicable,2025,4,April,Q2,-1.49
ORD00319,2025-12-07,2025-12-11,Standard Delivery,CUST0151,Sneha Sharma,Small Business,Telangana,Warangal,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,679.53,4,0.0,2718.12,1543.95,1174.17,Wallet,4,4.8,No,Not Applicable,2025,12,December,Q4,43.2
ORD00320,2025-07-14,2025-07-20,Standard Delivery,CUST0099,Pooja Rao,Consumer,Telangana,Warangal,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,594.46,3,0.05,1694.21,976.29,717.92,Net Banking,6,4.2,No,Not Applicable,2025,7,July,Q3,42.37
ORD00321,2025-08-05,2025-08-08,Standard Delivery,CUST0035,Sneha Kulkarni,Small Business,Uttar Pradesh,Lucknow,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,690.01,4,0.05,2622.04,1519.04,1103.0,UPI,3,4.3,No,Not Applicable,2025,8,August,Q3,42.07
ORD00322,2025-07-10,2025-07-12,Express Delivery,CUST0173,Sneha Singh,Consumer,Uttar Pradesh,Noida,India,10,Home Appliances,Kitchen Appliances,Prestige Mixer Grinder,5075.11,3,0.0,15225.33,10780.37,4444.96,Credit Card,2,4.3,No,Not Applicable,2025,7,July,Q3,29.19
ORD00323,2025-01-26,2025-01-28,Express Delivery,CUST0127,Aarav Sharma,Consumer,Karnataka,Mysuru,India,3,Electronics,Smartphones,OnePlus Nord CE 4,24889.82,1,0.0,24889.82,18526.05,6363.77,Wallet,2,4.7,No,Not Applicable,2025,1,January,Q1,25.57
ORD00324,2025-11-23,2025-11-29,Standard Delivery,CUST0137,Rahul Singh,Consumer,West Bengal,Kolkata,India,8,Electronics,Audio,boAt Airdopes 141,1543.74,2,0.05,2933.11,1764.24,1168.87,Credit Card,6,3.4,No,Not Applicable,2025,11,November,Q4,39.85
ORD00325,2025-06-21,2025-06-26,Standard Delivery,CUST0087,Rohan Sharma,Consumer,Maharashtra,Nagpur,India,10,Home Appliances,Kitchen Appliances,Prestige Mixer Grinder,5087.14,2,0.05,9665.57,7004.67,2660.9,Cash on Delivery,5,3.7,No,Not Applicable,2025,6,June,Q2,27.53
ORD00326,2025-04-26,2025-04-29,Standard Delivery,CUST0014,Manish Sharma,Consumer,Kerala,Kochi,India,17,Fashion,Womens Wear,Biba Kurti,2521.39,1,0.0,2521.39,1433.15,1088.24,Credit Card,3,4.4,No,Not Applicable,2025,4,April,Q2,43.16
ORD00327,2025-09-04,2025-09-05,Same Day Delivery,CUST0008,Ananya Gupta,Consumer,Kerala,Thiruvananthapuram,India,15,Home & Furniture,Home Decor,LED Table Lamp,1348.63,3,0.0,4045.89,2261.15,1784.74,Net Banking,1,3.5,No,Not Applicable,2025,9,September,Q3,44.11
ORD00328,2025-03-23,2025-03-26,Express Delivery,CUST0159,Ravi Patel,Consumer,Karnataka,Bengaluru,India,6,Electronics,Televisions,Samsung 43-inch Smart TV,42909.58,1,0.05,40764.1,33402.05,7362.05,Credit Card,3,4.3,No,Not Applicable,2025,3,March,Q1,18.06
ORD00329,2025-01-22,2025-01-25,Express Delivery,CUST0035,Sneha Kulkarni,Small Business,Uttar Pradesh,Kanpur,India,17,Fashion,Womens Wear,Biba Kurti,2408.25,1,0.05,2287.84,1487.48,800.36,UPI,3,4.8,No,Not Applicable,2025,1,January,Q1,34.98
ORD00330,2025-07-20,2025-07-23,Standard Delivery,CUST0170,Divya Mehta,Small Business,Maharashtra,Mumbai,India,11,Home Appliances,Refrigerators,LG 260L Refrigerator,29551.92,4,0.15,100476.53,90166.34,10310.19,Cash on Delivery,3,3.1,No,Not Applicable,2025,7,July,Q3,10.26
ORD00331,2025-04-07,2025-04-11,Express Delivery,CUST0001,Rohan Singh,Corporate,Karnataka,Bengaluru,India,18,Fashion,Footwear,Campus Running Shoes,2236.12,1,0.15,1900.7,1279.29,621.41,UPI,4,3.5,No,Not Applicable,2025,4,April,Q2,32.69
ORD00332,2025-04-23,2025-04-26,Express Delivery,CUST0013,Priya Patel,Small Business,Karnataka,Mysuru,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,8200.62,3,0.15,20911.58,17180.47,3731.11,UPI,3,4.7,No,Not Applicable,2025,4,April,Q2,17.84
ORD00333,2025-07-15,2025-07-21,Standard Delivery,CUST0067,Vikram Rao,Small Business,Rajasthan,Jodhpur,India,10,Home Appliances,Kitchen Appliances,Prestige Mixer Grinder,5111.98,2,0.05,9712.76,7162.33,2550.43,UPI,6,3.6,No,Not Applicable,2025,7,July,Q3,26.26
ORD00334,2025-10-25,2025-10-28,Standard Delivery,CUST0179,Arjun Shetty,Consumer,Karnataka,Mysuru,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,589.79,3,0.0,1769.37,974.63,794.74,UPI,3,4.7,No,Not Applicable,2025,10,October,Q4,44.92
ORD00335,2025-11-12,2025-11-13,Same Day Delivery,CUST0099,Pooja Rao,Consumer,Tamil Nadu,Chennai,India,11,Home Appliances,Refrigerators,LG 260L Refrigerator,28596.1,4,0.1,102945.96,89829.54,13116.42,UPI,1,3.6,No,Not Applicable,2025,11,November,Q4,12.74
ORD00336,2025-07-26,2025-07-28,Express Delivery,CUST0110,Rahul Sharma,Consumer,Uttar Pradesh,Noida,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,713.59,1,0.0,713.59,379.3,334.29,UPI,2,3.6,No,Not Applicable,2025,7,July,Q3,46.85
ORD00337,2025-10-04,2025-10-10,Standard Delivery,CUST0016,Shreya Das,Corporate,Maharashtra,Mumbai,India,8,Electronics,Audio,boAt Airdopes 141,1539.34,1,0.0,1539.34,900.13,639.21,Wallet,6,4.4,No,Not Applicable,2025,10,October,Q4,41.52
ORD00338,2025-07-25,2025-07-27,Express Delivery,CUST0078,Nikhil Mishra,Consumer,Telangana,Warangal,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,696.05,3,0.05,1983.74,1193.15,790.59,Debit Card,2,4.2,No,Not Applicable,2025,7,July,Q3,39.85
ORD00339,2025-02-27,2025-03-03,Standard Delivery,CUST0146,Sanjay Singh,Consumer,Maharashtra,Mumbai,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,7904.5,4,0.2,25294.4,21785.93,3508.47,Wallet,4,3.8,No,Not Applicable,2025,2,February,Q1,13.87
ORD00340,2025-03-28,2025-04-01,Express Delivery,CUST0038,Isha Gupta,Consumer,Telangana,Warangal,India,3,Electronics,Smartphones,OnePlus Nord CE 4,24291.07,2,0.05,46153.03,38998.79,7154.24,Debit Card,4,4.1,No,Not Applicable,2025,3,March,Q1,15.5
ORD00341,2025-04-15,2025-04-18,Standard Delivery,CUST0001,Rohan Singh,Corporate,Delhi,Delhi,India,6,Electronics,Televisions,Samsung 43-inch Smart TV,43330.84,1,0.0,43330.84,34131.91,9198.93,UPI,3,4.7,No,Not Applicable,2025,4,April,Q2,21.23
ORD00342,2025-02-25,2025-03-02,Standard Delivery,CUST0041,Neha Singh,Consumer,Gujarat,Surat,India,17,Fashion,Womens Wear,Biba Kurti,2493.51,1,0.1,2244.16,1439.41,804.75,UPI,5,3.2,No,Not Applicable,2025,2,February,Q1,35.86
ORD00343,2025-07-22,2025-07-26,Standard Delivery,CUST0074,Arjun Rao,Consumer,Kerala,Thiruvananthapuram,India,11,Home Appliances,Refrigerators,LG 260L Refrigerator,29095.5,1,0.05,27640.72,22595.74,5044.98,Cash on Delivery,4,4.4,No,Not Applicable,2025,7,July,Q3,18.25
ORD00344,2025-11-20,2025-11-23,Standard Delivery,CUST0081,Aditya Kulkarni,Consumer,Karnataka,Mysuru,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,1957.46,2,0.15,3327.68,2292.24,1035.44,Net Banking,3,3.9,No,Not Applicable,2025,11,November,Q4,31.12
ORD00345,2025-07-31,2025-08-05,Standard Delivery,CUST0101,Karan Shetty,Corporate,Delhi,New Delhi,India,9,Home Appliances,Kitchen Appliances,Philips Air Fryer,8641.8,4,0.0,34567.2,26003.13,8564.07,UPI,5,3.2,No,Not Applicable,2025,7,July,Q3,24.78
ORD00346,2025-09-04,2025-09-07,Express Delivery,CUST0019,Neha Shetty,Consumer,Karnataka,Mysuru,India,14,Home & Furniture,Furniture,Wooden Study Table,6493.31,5,0.1,29219.9,22299.73,6920.17,Cash on Delivery,3,4.2,No,Not Applicable,2025,9,September,Q3,23.68
ORD00347,2025-11-15,2025-11-18,Standard Delivery,CUST0131,Priya Shetty,Consumer,Telangana,Hyderabad,India,3,Electronics,Smartphones,OnePlus Nord CE 4,25201.76,5,0.15,107107.48,94083.56,13023.92,Cash on Delivery,3,4.9,No,Not Applicable,2025,11,November,Q4,12.16
ORD00348,2025-12-14,2025-12-17,Express Delivery,CUST0134,Simran Mehta,Consumer,Delhi,Delhi,India,7,Electronics,Audio,Sony WH-1000XM5 Headphones,29279.99,3,0.1,79055.97,66657.24,12398.73,UPI,3,3.2,No,Not Applicable,2025,12,December,Q4,15.68
ORD00349,2025-09-10,2025-09-15,Standard Delivery,CUST0154,Neha Kumar,Small Business,West Bengal,Howrah,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,32054.11,2,0.2,51286.58,50621.84,664.74,UPI,5,4.5,No,Not Applicable,2025,9,September,Q3,1.3
ORD00350,2025-05-10,2025-05-17,Standard Delivery,CUST0084,Nikhil Joshi,Consumer,Uttar Pradesh,Kanpur,India,3,Electronics,Smartphones,OnePlus Nord CE 4,25710.07,2,0.15,43707.12,37813.7,5893.42,Credit Card,7,4.1,No,Not Applicable,2025,5,May,Q2,13.48
ORD00351,2025-12-22,2025-12-24,Express Delivery,CUST0022,Sanjay Rao,Corporate,Karnataka,Mangaluru,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,703.69,1,0.1,633.32,383.14,250.18,Credit Card,2,4.6,No,Not Applicable,2025,12,December,Q4,39.5
ORD00352,2025-03-10,2025-03-13,Express Delivery,CUST0023,Aditya Singh,Consumer,Rajasthan,Jaipur,India,15,Home & Furniture,Home Decor,LED Table Lamp,1300.88,1,0.05,1235.84,761.16,474.68,Net Banking,3,3.9,No,Not Applicable,2025,3,March,Q1,38.41
ORD00353,2025-04-29,2025-05-05,Standard Delivery,CUST0014,Manish Sharma,Consumer,Tamil Nadu,Coimbatore,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,32072.46,1,0.0,32072.46,25482.46,6590.0,Cash on Delivery,6,4.4,No,Not Applicable,2025,4,April,Q2,20.55
ORD00354,2025-05-01,2025-05-04,Standard Delivery,CUST0132,Aditya Singh,Consumer,Delhi,New Delhi,India,2,Electronics,Smartphones,Apple iPhone 15,68131.72,1,0.15,57911.96,53443.97,4467.99,UPI,3,4.8,No,Not Applicable,2025,5,May,Q2,7.72
ORD00355,2025-09-07,2025-09-10,Express Delivery,CUST0139,Shreya Mehta,Corporate,Karnataka,Mysuru,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,593.52,1,0.15,504.49,330.13,174.36,Cash on Delivery,3,3.4,No,Not Applicable,2025,9,September,Q3,34.56
ORD00356,2025-10-21,2025-10-22,Same Day Delivery,CUST0044,Pooja Patel,Corporate,Tamil Nadu,Coimbatore,India,6,Electronics,Televisions,Samsung 43-inch Smart TV,42947.46,2,0.15,73010.68,65333.32,7677.36,Credit Card,1,3.8,No,Not Applicable,2025,10,October,Q4,10.52
ORD00357,2025-02-08,2025-02-10,Express Delivery,CUST0033,Nikhil Rao,Consumer,Telangana,Warangal,India,20,Beauty & Personal Care,Hair Care,Mamaearth Shampoo,584.38,3,0.05,1665.48,990.29,675.19,Debit Card,2,4.2,No,Not Applicable,2025,2,February,Q1,40.54
ORD00358,2025-08-01,2025-08-05,Standard Delivery,CUST0002,Nikhil Mehta,Consumer,Tamil Nadu,Chennai,India,5,Electronics,Laptops,Lenovo IdeaPad Slim 3,53319.02,1,0.1,47987.12,41676.56,6310.56,UPI,4,3.7,No,Not Applicable,2025,8,August,Q3,13.15
ORD00359,2025-12-09,2025-12-11,Express Delivery,CUST0180,Vikram Singh,Corporate,West Bengal,Howrah,India,4,Electronics,Laptops,HP 15s Laptop,58069.84,2,0.05,110332.7,92901.07,17431.63,UPI,2,3.7,No,Not Applicable,2025,12,December,Q4,15.8
ORD00360,2025-01-18,2025-01-22,Express Delivery,CUST0057,Rohan Verma,Corporate,Gujarat,Surat,India,13,Home & Furniture,Furniture,Nilkamal Office Chair,8008.79,1,0.05,7608.35,5466.4,2141.95,Cash on Delivery,4,3.9,No,Not Applicable,2025,1,January,Q1,28.15
ORD00361,2025-09-15,2025-09-18,Express Delivery,CUST0127,Aarav Sharma,Consumer,Kerala,Thiruvananthapuram,India,12,Home Appliances,Washing Machines,Samsung 7kg Washing Machine,32671.64,1,0.1,29404.48,24859.62,4544.86,Net Banking,3,4.0,No,Not Applicable,2025,9,September,Q3,15.46
ORD00362,2025-12-28,2026-01-02,Standard Delivery,CUST0127,Aarav Sharma,Consumer,Kerala,Thiruvananthapuram,India,3,Electronics,Smartphones,OnePlus Nord CE 4,25511.88,1,0.05,24236.29,18970.54,5265.75,UPI,5,3.6,No,Not Applicable,2025,12,December,Q4,21.73
ORD00363,2025-08-25,2025-08-28,Standard Delivery,CUST0168,Shreya Gupta,Corporate,Maharashtra,Nagpur,India,16,Fashion,Mens Wear,Allen Solly Formal Shirt,2053.15,1,0.25,1539.86,1171.29,368.57,Credit Card,3,4.2,No,Not Applicable,2025,8,August,Q3,23.94
ORD00364,2025-11-21,2025-11-28,Standard Delivery,CUST0028,Ananya Verma,Small Business,Uttar Pradesh,Lucknow,India,2,Electronics,Smartphones,Apple iPhone 15,72367.94,4,0.15,246051.0,218288.96,27762.04,UPI,7,3.5,No,Not Applicable,2025,11,November,Q4,11.28
ORD00365,2025-02-25,2025-03-01,Standard Delivery,CUST0105,Divya Das,Consumer,Rajasthan,Jodhpur,India,19,Beauty & Personal Care,Skincare,Lakme Face Cream,712.34,1,0.15,605.49,379.79,225.7,UPI,4,4.7,No,Not Applicable,2025,2,February,Q1,37.28
ORD00366,2025-10-08,2025-10-14,Standard Delivery,CUST0098,Manish Iyer,Consumer,Rajasthan,Jaipur,India,9,Home Appliances,Kitchen Appliances,Philips Air Fryer,9321.3,3,0.05,26565.7,19170.96,7394.74,Credit Card,6,4.3,No,Not Applicable,2025,10,October,Q4,27.84
